transaction_id,customer_id,device_id,ip,payment_instrument,address,amount,timestamp,label
txn-01920,customer-0481,device-0898,198.51.100.60,card-1040,address-0450,32.89,2025-01-16T15:34:00,normal
txn-01955,customer-0932,device-0017,198.51.100.212,card-0573,address-1081,30.35,2025-01-16T15:54:00,normal
txn-01479,customer-0938,device-0183,198.51.100.150,card-0017,address-1253,25.11,2025-01-16T16:01:00,normal
txn-00564,customer-0996,device-1318,198.51.100.172,card-0781,address-1075,36.16,2025-01-16T16:11:00,normal
txn-01671,customer-0292,device-0720,198.51.100.79,card-0913,address-1149,38.27,2025-01-16T16:44:00,normal
txn-01760,customer-0439,device-0732,198.51.100.106,card-0720,address-0116,105.08,2025-01-16T16:59:00,normal
txn-01634,customer-0382,device-0927,198.51.100.125,card-1027,address-1079,87.31,2025-01-16T17:04:00,normal
txn-00250,customer-0453,device-1204,198.51.100.77,card-1309,address-0869,58.16,2025-01-16T17:26:00,normal
txn-01255,customer-0775,device-0899,198.51.100.188,card-0396,address-0044,99.28,2025-01-16T19:21:00,normal
txn-01259,customer-0557,device-0663,198.51.100.188,card-0960,address-0564,28.27,2025-01-16T19:44:00,normal
txn-00692,customer-0270,device-0179,198.51.100.113,card-1773,address-0241,94.97,2025-01-16T20:44:00,normal
txn-01461,customer-0787,device-1238,198.51.100.148,card-0261,address-1041,40.85,2025-01-16T20:46:00,normal
txn-00902,customer-0873,device-0941,198.51.100.65,card-0447,address-0956,34.62,2025-01-16T20:53:00,normal
txn-02574,customer-0204,device-0859,198.51.100.124,card-0974,address-1097,43.27,2025-01-16T21:30:00,normal
txn-02503,customer-0934,device-0740,198.51.100.218,card-1740,address-1595,36.04,2025-01-16T21:34:00,normal
txn-00386,customer-0906,device-0055,198.51.100.107,card-0110,address-0812,49.29,2025-01-16T21:50:00,normal
txn-01445,customer-0556,device-1126,198.51.100.82,card-0556,address-0290,57.96,2025-01-16T22:38:00,normal
txn-02424,customer-0966,device-0857,198.51.100.64,card-0656,address-0098,43.46,2025-01-16T23:24:00,normal
txn-00727,customer-0451,device-0437,198.51.100.161,card-1533,address-0311,45.24,2025-01-16T23:35:00,normal
txn-01531,customer-0457,device-0450,198.51.100.186,card-0581,address-0516,48.99,2025-01-16T23:56:00,normal
txn-02781,customer-0156,device-1344,198.51.100.185,card-1154,address-0695,78.92,2025-01-17T00:19:00,normal
txn-02895,customer-0082,device-1148,198.51.100.130,card-0157,address-0742,62.2,2025-01-17T00:27:00,normal
txn-00673,customer-0357,device-0938,198.51.100.159,card-0354,address-1380,35.78,2025-01-17T00:27:00,normal
txn-02589,customer-0361,device-1111,198.51.100.110,card-1072,address-1567,26.58,2025-01-17T00:42:00,normal
txn-02961,customer-0342,device-1133,198.51.100.17,card-1342,address-0101,26.16,2025-01-17T01:14:00,normal
txn-01504,customer-0432,device-0604,198.51.100.75,card-0344,address-0073,44.6,2025-01-17T01:28:00,normal
txn-00089,customer-0106,device-1147,198.51.100.227,card-1792,address-0833,31.68,2025-01-17T02:18:00,normal
txn-02931,customer-0120,device-0162,198.51.100.191,card-1625,address-0456,78.65,2025-01-17T02:21:00,normal
txn-01524,customer-0653,device-0885,198.51.100.157,card-1336,address-0559,23.96,2025-01-17T02:28:00,normal
txn-02394,customer-0306,device-0220,198.51.100.2,card-0717,address-1480,29.3,2025-01-17T02:32:00,normal
txn-00802,customer-0177,device-0440,198.51.100.233,card-0384,address-0564,31.96,2025-01-17T02:36:00,normal
txn-00332,customer-0826,device-0148,198.51.100.102,card-1765,address-1520,24.95,2025-01-17T02:50:00,normal
txn-00494,customer-0560,device-1385,198.51.100.198,card-1777,address-1477,25.54,2025-01-17T02:58:00,normal
txn-00051,customer-0442,device-0868,198.51.100.106,card-0957,address-1494,55.18,2025-01-17T02:59:00,normal
txn-00600,customer-0835,device-0548,198.51.100.204,card-0813,address-0162,57.13,2025-01-17T03:08:00,normal
txn-02739,customer-0485,device-0510,198.51.100.208,card-1390,address-1305,122.76,2025-01-17T03:21:00,normal
txn-02142,customer-0855,device-0696,198.51.100.58,card-0859,address-0872,46.2,2025-01-17T03:23:00,normal
txn-00016,customer-0380,device-0430,198.51.100.172,card-0547,address-1438,31.02,2025-01-17T04:03:00,normal
txn-01339,customer-0361,device-1281,198.51.100.78,card-0484,address-1027,34.73,2025-01-17T04:10:00,normal
txn-02320,customer-0099,device-0971,198.51.100.46,card-0108,address-0241,21.87,2025-01-17T04:23:00,normal
txn-02393,customer-0059,device-0013,198.51.100.158,card-0943,address-0673,16.9,2025-01-17T04:34:00,normal
txn-02804,customer-0361,device-1267,198.51.100.231,card-1145,address-0283,23.27,2025-01-17T05:22:00,normal
txn-01859,customer-0453,device-1149,198.51.100.125,card-0938,address-1010,53.93,2025-01-17T05:24:00,normal
txn-02838,customer-0833,device-0452,198.51.100.114,card-1461,address-0620,128.62,2025-01-17T05:53:00,normal
txn-00412,customer-0293,device-0098,198.51.100.222,card-1343,address-0680,21.52,2025-01-17T05:54:00,normal
txn-00403,customer-0017,device-0139,198.51.100.89,card-0494,address-1502,44.85,2025-01-17T06:02:00,normal
txn-02947,customer-0613,device-1113,198.51.100.124,card-0606,address-0198,47.25,2025-01-17T06:04:00,normal
txn-01664,customer-0457,device-0190,198.51.100.84,card-0113,address-1246,30.11,2025-01-17T06:22:00,normal
txn-00812,customer-0543,device-1197,198.51.100.60,card-0327,address-0206,33.59,2025-01-17T06:24:00,normal
txn-02082,customer-0773,device-0638,198.51.100.150,card-1109,address-1589,66.07,2025-01-17T06:45:00,normal
txn-00088,customer-0921,device-0431,198.51.100.175,card-0512,address-1366,55.35,2025-01-17T06:49:00,normal
txn-02617,customer-0797,device-0383,198.51.100.62,card-1337,address-0455,27.74,2025-01-17T07:09:00,normal
txn-02866,customer-0038,device-0984,198.51.100.164,card-1730,address-1140,36.6,2025-01-17T07:49:00,normal
txn-01079,customer-0457,device-0626,198.51.100.125,card-1130,address-0223,118.57,2025-01-17T07:50:00,normal
txn-01553,customer-0958,device-0683,198.51.100.175,card-0621,address-0821,25.26,2025-01-17T08:02:00,normal
txn-00253,customer-0586,device-1178,198.51.100.76,card-1433,address-0605,177.58,2025-01-17T08:04:00,normal
txn-01482,customer-0841,device-0225,198.51.100.221,card-0578,address-0064,35.08,2025-01-17T08:23:00,normal
txn-00579,customer-0665,device-0632,198.51.100.67,card-0737,address-1051,17.1,2025-01-17T08:24:00,normal
txn-01150,customer-0037,device-0490,198.51.100.168,card-0001,address-0323,25.78,2025-01-17T08:55:00,normal
txn-01399,customer-0593,device-0074,198.51.100.24,card-1574,address-0613,97.54,2025-01-17T09:25:00,normal
txn-01924,customer-0753,device-0968,198.51.100.205,card-1730,address-0332,52.22,2025-01-17T09:29:00,normal
txn-01852,customer-0766,device-0881,198.51.100.73,card-1796,address-0540,141.73,2025-01-17T09:51:00,normal
txn-00400,customer-0537,device-0139,198.51.100.135,card-1115,address-1040,99.94,2025-01-17T09:52:00,normal
txn-01193,customer-0267,device-0738,198.51.100.144,card-1142,address-0528,30.24,2025-01-17T10:16:00,normal
txn-01691,customer-0280,device-0860,198.51.100.163,card-0730,address-0100,65.45,2025-01-17T10:29:00,normal
txn-02430,customer-0830,device-1207,198.51.100.136,card-1239,address-0762,35.98,2025-01-17T10:43:00,normal
txn-00368,customer-0521,device-0038,198.51.100.93,card-0633,address-0370,45.07,2025-01-17T11:12:00,normal
txn-00337,customer-0942,device-0181,198.51.100.112,card-1730,address-0217,26.14,2025-01-17T11:14:00,normal
txn-01589,customer-0634,device-1106,198.51.100.130,card-0450,address-0951,26.1,2025-01-17T11:17:00,normal
txn-01104,customer-0162,device-1233,198.51.100.184,card-1674,address-0243,40.82,2025-01-17T11:38:00,normal
txn-01696,customer-0705,device-0197,198.51.100.137,card-1188,address-0721,157.64,2025-01-17T11:58:00,normal
txn-02526,customer-0080,device-1236,198.51.100.200,card-1734,address-0688,61.18,2025-01-17T12:10:00,normal
txn-00037,customer-0115,device-0630,198.51.100.62,card-0119,address-0494,51.2,2025-01-17T12:28:00,normal
txn-00990,customer-0673,device-0927,198.51.100.30,card-0200,address-1556,45.49,2025-01-17T12:48:00,normal
txn-00422,customer-0416,device-1051,198.51.100.206,card-1536,address-1392,139.91,2025-01-17T12:49:00,normal
txn-02549,customer-0591,device-0724,198.51.100.23,card-0146,address-0367,86.83,2025-01-17T12:51:00,normal
txn-02686,customer-0939,device-0790,198.51.100.116,card-1778,address-1271,54.9,2025-01-17T13:11:00,normal
txn-01593,customer-0661,device-0584,198.51.100.54,card-0891,address-0515,59.37,2025-01-17T13:47:00,normal
txn-02399,customer-0307,device-0878,198.51.100.229,card-0374,address-1099,51.15,2025-01-17T14:07:00,normal
txn-00261,customer-0594,device-0270,198.51.100.24,card-0605,address-0670,24.47,2025-01-17T14:31:00,normal
txn-00824,customer-0882,device-0149,198.51.100.96,card-1443,address-1357,35.31,2025-01-17T14:33:00,normal
txn-02510,customer-0151,device-0290,198.51.100.21,card-0502,address-0158,18.92,2025-01-17T14:56:00,normal
txn-01318,customer-0434,device-0714,198.51.100.49,card-0657,address-0706,36.66,2025-01-17T14:58:00,normal
txn-00739,customer-0431,device-1119,198.51.100.175,card-0354,address-1563,131.97,2025-01-17T15:07:00,normal
txn-00476,customer-0572,device-0296,198.51.100.51,card-1234,address-1043,38.02,2025-01-17T15:20:00,normal
txn-01219,customer-0316,device-0845,198.51.100.67,card-0319,address-0622,25.97,2025-01-17T15:31:00,normal
txn-00471,customer-0745,device-0826,198.51.100.94,card-0093,address-0821,37.38,2025-01-17T15:31:00,normal
txn-00670,customer-0192,device-0668,198.51.100.51,card-0938,address-0234,90.87,2025-01-17T15:32:00,normal
txn-01086,customer-0153,device-0804,198.51.100.58,card-1582,address-1208,59.12,2025-01-17T15:34:00,normal
txn-00263,customer-0898,device-1088,198.51.100.129,card-0559,address-0337,8.0,2025-01-17T15:36:00,normal
txn-02554,customer-0452,device-1050,198.51.100.217,card-1280,address-0643,57.58,2025-01-17T16:34:00,normal
txn-02839,customer-0965,device-1130,198.51.100.75,card-1780,address-1339,189.09,2025-01-17T16:47:00,normal
txn-02386,customer-0077,device-0274,198.51.100.132,card-0724,address-0105,27.3,2025-01-17T16:55:00,normal
txn-00415,customer-0510,device-1064,198.51.100.69,card-1641,address-0170,55.48,2025-01-17T17:14:00,normal
txn-02829,customer-0926,device-0721,198.51.100.50,card-0703,address-0895,82.97,2025-01-17T17:38:00,normal
txn-01400,customer-0331,device-0777,198.51.100.210,card-0139,address-1554,29.17,2025-01-17T18:34:00,normal
txn-00351,customer-0059,device-0588,198.51.100.20,card-1321,address-0185,54.71,2025-01-17T18:45:00,normal
txn-02171,customer-0125,device-0157,198.51.100.194,card-0216,address-1034,84.92,2025-01-17T18:45:00,normal
txn-02084,customer-0299,device-0017,198.51.100.133,card-1202,address-1347,10.05,2025-01-17T18:51:00,normal
txn-00439,customer-0587,device-0958,198.51.100.206,card-1130,address-0266,14.77,2025-01-17T18:56:00,normal
txn-02454,customer-0620,device-0665,198.51.100.22,card-1445,address-1125,28.07,2025-01-17T19:10:00,normal
txn-01512,customer-0458,device-0360,198.51.100.67,card-1603,address-1436,39.41,2025-01-17T19:53:00,normal
txn-02371,customer-0998,device-0511,198.51.100.174,card-1247,address-0857,40.39,2025-01-17T20:18:00,normal
txn-02649,customer-0673,device-0762,198.51.100.38,card-1597,address-0644,45.16,2025-01-17T21:57:00,normal
txn-01183,customer-0771,device-0748,198.51.100.219,card-0821,address-0573,81.2,2025-01-17T22:39:00,normal
txn-02103,customer-0829,device-1354,198.51.100.44,card-1080,address-1277,25.4,2025-01-17T22:42:00,normal
txn-00880,customer-0919,device-0042,198.51.100.87,card-1675,address-0621,96.78,2025-01-17T22:48:00,normal
txn-00765,customer-0586,device-0245,198.51.100.129,card-1379,address-0108,94.35,2025-01-17T23:12:00,normal
txn-01966,customer-0862,device-0532,198.51.100.161,card-1040,address-0726,47.38,2025-01-17T23:23:00,normal
txn-01062,customer-0664,device-0023,198.51.100.142,card-1792,address-1137,8.0,2025-01-17T23:33:00,normal
txn-01224,customer-0562,device-0387,198.51.100.106,card-1149,address-0896,58.5,2025-01-18T00:07:00,normal
txn-00035,customer-0157,device-0331,198.51.100.139,card-1595,address-1087,76.3,2025-01-18T00:24:00,normal
txn-02644,customer-0362,device-1296,198.51.100.210,card-0132,address-0921,29.26,2025-01-18T00:27:00,normal
txn-00387,customer-0515,device-0483,198.51.100.99,card-0168,address-0768,55.82,2025-01-18T00:27:00,normal
txn-00840,customer-0560,device-0208,198.51.100.213,card-0982,address-1184,38.9,2025-01-18T01:58:00,normal
txn-01676,customer-0775,device-0182,198.51.100.2,card-0839,address-1309,36.25,2025-01-18T02:26:00,normal
txn-02784,customer-0496,device-0967,198.51.100.156,card-1350,address-0370,22.71,2025-01-18T03:15:00,normal
txn-01328,customer-0019,device-1194,198.51.100.232,card-1359,address-1079,40.7,2025-01-18T03:21:00,normal
txn-01098,customer-0179,device-1339,198.51.100.97,card-0749,address-1204,12.2,2025-01-18T03:24:00,normal
txn-02118,customer-0911,device-1171,198.51.100.41,card-1726,address-0767,23.42,2025-01-18T03:52:00,normal
txn-02507,customer-0147,device-0054,198.51.100.179,card-0870,address-0762,303.96,2025-01-18T04:17:00,normal
txn-02260,customer-0088,device-0256,198.51.100.71,card-0132,address-0701,50.87,2025-01-18T04:34:00,normal
txn-01256,customer-0706,device-0734,198.51.100.186,card-0276,address-0514,20.36,2025-01-18T04:37:00,normal
txn-01756,customer-0995,device-1264,198.51.100.174,card-0723,address-1570,109.17,2025-01-18T04:39:00,normal
txn-00011,customer-0128,device-0162,198.51.100.142,card-0601,address-1288,33.08,2025-01-18T05:27:00,normal
txn-02850,customer-0211,device-0378,198.51.100.169,card-0883,address-1091,31.49,2025-01-18T06:19:00,normal
txn-00009,customer-0095,device-0199,198.51.100.92,card-1736,address-0705,32.95,2025-01-18T06:58:00,normal
txn-02295,customer-0977,device-1182,198.51.100.189,card-0004,address-0637,26.06,2025-01-18T07:16:00,normal
txn-00630,customer-0702,device-0348,198.51.100.36,card-0551,address-0617,91.03,2025-01-18T07:51:00,normal
txn-02887,customer-0154,device-1330,198.51.100.21,card-0159,address-0460,31.75,2025-01-18T08:15:00,normal
txn-02071,customer-0871,device-0823,198.51.100.25,card-1265,address-1541,83.72,2025-01-18T08:39:00,normal
txn-01022,customer-0949,device-0794,198.51.100.107,card-1615,address-1404,30.79,2025-01-18T08:47:00,normal
txn-01240,customer-0837,device-0026,198.51.100.32,card-1574,address-1464,128.83,2025-01-18T08:47:00,normal
txn-02459,customer-0705,device-1340,198.51.100.66,card-1782,address-1283,61.86,2025-01-18T09:13:00,normal
txn-01343,customer-0748,device-1067,198.51.100.174,card-1255,address-1282,59.38,2025-01-18T09:28:00,normal
txn-00094,customer-0111,device-0080,198.51.100.220,card-0964,address-0456,36.13,2025-01-18T09:50:00,normal
txn-02849,customer-0884,device-0788,198.51.100.114,card-0091,address-0460,30.11,2025-01-18T09:53:00,normal
txn-01162,customer-0070,device-1298,198.51.100.202,card-0452,address-1387,198.17,2025-01-18T09:58:00,normal
txn-01484,customer-0729,device-0832,198.51.100.98,card-0892,address-1117,34.48,2025-01-18T10:06:00,normal
txn-02248,customer-0908,device-1201,198.51.100.79,card-1504,address-0843,18.83,2025-01-18T10:06:00,normal
txn-02659,customer-0606,device-0485,198.51.100.148,card-0044,address-0584,49.98,2025-01-18T10:10:00,normal
txn-00762,customer-0373,device-0308,198.51.100.46,card-1757,address-0073,48.39,2025-01-18T10:18:00,normal
txn-00730,customer-0748,device-0720,198.51.100.110,card-0645,address-0287,26.95,2025-01-18T11:27:00,normal
txn-02791,customer-0914,device-0861,198.51.100.237,card-0132,address-0127,65.81,2025-01-18T11:31:00,normal
txn-02445,customer-0522,device-1152,198.51.100.200,card-0800,address-0821,32.24,2025-01-18T11:35:00,normal
txn-01557,customer-0041,device-1354,198.51.100.49,card-0613,address-1426,80.95,2025-01-18T11:36:00,normal
txn-01486,customer-0569,device-0738,198.51.100.216,card-0855,address-0316,81.96,2025-01-18T12:04:00,normal
txn-01727,customer-0119,device-0581,198.51.100.117,card-1230,address-1508,31.55,2025-01-18T12:17:00,normal
txn-01241,customer-0255,device-0908,198.51.100.64,card-1511,address-0069,34.94,2025-01-18T12:18:00,normal
txn-01623,customer-0073,device-0682,198.51.100.136,card-0067,address-0608,81.25,2025-01-18T12:23:00,normal
txn-00102,customer-0119,device-1181,198.51.100.49,card-0522,address-0091,34.01,2025-01-18T12:44:00,normal
txn-00736,customer-0507,device-0231,198.51.100.62,card-1024,address-1307,60.78,2025-01-18T13:29:00,normal
txn-02148,customer-0548,device-0386,198.51.100.122,card-0223,address-0674,26.09,2025-01-18T14:05:00,normal
txn-00414,customer-0451,device-0695,198.51.100.48,card-1017,address-1418,102.56,2025-01-18T14:19:00,normal
txn-00430,customer-0531,device-1151,198.51.100.31,card-0537,address-1588,14.25,2025-01-18T14:41:00,normal
txn-02544,customer-0700,device-0490,198.51.100.54,card-1251,address-1243,36.58,2025-01-18T15:23:00,normal
txn-01880,customer-0457,device-0976,198.51.100.69,card-1154,address-1230,26.47,2025-01-18T15:53:00,normal
txn-02112,customer-0521,device-1322,198.51.100.193,card-1043,address-0767,40.21,2025-01-18T15:55:00,normal
txn-00912,customer-0415,device-0073,198.51.100.150,card-1451,address-1172,51.54,2025-01-18T16:05:00,normal
txn-00677,customer-0524,device-0857,198.51.100.153,card-0283,address-1178,21.72,2025-01-18T16:18:00,normal
txn-01541,customer-0392,device-0682,198.51.100.16,card-0529,address-0543,43.91,2025-01-18T16:26:00,normal
txn-00672,customer-0612,device-1252,198.51.100.101,card-1203,address-0234,11.61,2025-01-18T16:29:00,normal
txn-01561,customer-0501,device-0130,198.51.100.203,card-1108,address-1318,44.08,2025-01-18T16:38:00,normal
txn-01243,customer-0485,device-1396,198.51.100.80,card-0662,address-0325,30.63,2025-01-18T17:01:00,normal
txn-01427,customer-0621,device-0384,198.51.100.153,card-0240,address-1540,170.13,2025-01-18T17:30:00,normal
txn-02011,customer-0306,device-0203,198.51.100.82,card-0292,address-0846,15.72,2025-01-18T17:55:00,normal
txn-01923,customer-0729,device-0854,198.51.100.214,card-1379,address-1337,22.26,2025-01-18T18:23:00,normal
txn-02780,customer-0538,device-1051,198.51.100.17,card-0358,address-1344,61.05,2025-01-18T18:39:00,normal
txn-01638,customer-0083,device-0367,198.51.100.74,card-0158,address-0224,58.87,2025-01-18T18:43:00,normal
txn-00746,customer-0335,device-1202,198.51.100.163,card-1564,address-1331,27.89,2025-01-18T18:46:00,normal
txn-02147,customer-0888,device-0781,198.51.100.53,card-0801,address-0131,15.79,2025-01-18T18:57:00,normal
txn-02311,customer-0401,device-0148,198.51.100.136,card-1489,address-0580,36.29,2025-01-18T19:08:00,normal
txn-02773,customer-0282,device-0791,198.51.100.179,card-1639,address-0220,39.85,2025-01-18T19:16:00,normal
txn-02702,customer-0402,device-0208,198.51.100.57,card-1504,address-1417,90.84,2025-01-18T21:08:00,normal
txn-01893,customer-0864,device-0093,198.51.100.22,card-0853,address-1443,33.66,2025-01-18T21:12:00,normal
txn-00480,customer-0167,device-1263,198.51.100.190,card-1726,address-0613,92.55,2025-01-18T21:12:00,normal
txn-01811,customer-0009,device-0524,198.51.100.78,card-0185,address-1550,32.66,2025-01-18T21:14:00,normal
txn-01827,customer-0187,device-0773,198.51.100.214,card-1169,address-0460,22.0,2025-01-18T21:48:00,normal
txn-02334,customer-0021,device-1139,198.51.100.210,card-1099,address-1086,35.44,2025-01-18T22:07:00,normal
txn-02234,customer-0963,device-0765,198.51.100.99,card-1003,address-0631,79.85,2025-01-18T23:03:00,normal
txn-01733,customer-0147,device-0821,198.51.100.178,card-1210,address-0209,44.14,2025-01-18T23:14:00,normal
txn-01059,customer-0391,device-1354,198.51.100.8,card-0971,address-0321,63.65,2025-01-18T23:34:00,normal
txn-01370,customer-0551,device-0081,198.51.100.143,card-0794,address-1058,25.15,2025-01-19T00:06:00,normal
txn-00717,customer-0054,device-1282,198.51.100.79,card-1487,address-1433,48.15,2025-01-19T00:54:00,normal
txn-02323,customer-0247,device-1001,198.51.100.78,card-1409,address-1221,60.19,2025-01-19T01:14:00,normal
txn-02967,customer-0514,device-0994,198.51.100.11,card-0322,address-0580,56.21,2025-01-19T02:39:00,normal
txn-00428,customer-0376,device-0644,198.51.100.167,card-0571,address-0512,69.82,2025-01-19T02:45:00,normal
txn-02533,customer-0982,device-1025,198.51.100.50,card-0645,address-1540,64.14,2025-01-19T02:52:00,normal
txn-00281,customer-0063,device-0566,198.51.100.49,card-0251,address-0932,48.12,2025-01-19T02:52:00,normal
txn-00639,customer-0988,device-0654,198.51.100.75,card-1506,address-1424,19.33,2025-01-19T02:59:00,normal
txn-02268,customer-0682,device-0776,198.51.100.157,card-0118,address-0730,55.02,2025-01-19T03:14:00,normal
txn-02812,customer-0320,device-1267,198.51.100.15,card-1119,address-1429,29.57,2025-01-19T04:03:00,normal
txn-02161,customer-0845,device-1239,198.51.100.207,card-0506,address-1077,21.71,2025-01-19T04:04:00,normal
txn-02559,customer-0584,device-0150,198.51.100.58,card-0796,address-0947,55.32,2025-01-19T04:07:00,normal
txn-01298,customer-0585,device-1166,198.51.100.235,card-0446,address-1504,37.01,2025-01-19T04:41:00,normal
txn-01738,customer-0966,device-0730,198.51.100.122,card-1366,address-1236,22.33,2025-01-19T05:09:00,normal
txn-02094,customer-0211,device-0378,198.51.100.212,card-0014,address-0744,21.32,2025-01-19T05:14:00,normal
txn-02521,customer-0217,device-1268,198.51.100.15,card-0449,address-0804,50.09,2025-01-19T05:20:00,normal
txn-02970,customer-0672,device-0269,198.51.100.210,card-1517,address-0553,53.28,2025-01-19T05:43:00,normal
txn-01950,customer-0323,device-0337,198.51.100.112,card-0126,address-0806,43.23,2025-01-19T06:42:00,normal
txn-02395,customer-0191,device-0727,198.51.100.3,card-0208,address-0883,42.34,2025-01-19T07:09:00,normal
txn-02986,customer-0145,device-1263,198.51.100.215,card-0970,address-1072,23.95,2025-01-19T08:23:00,normal
txn-01036,customer-0550,device-0189,198.51.100.90,card-0454,address-0437,124.35,2025-01-19T08:38:00,normal
txn-01480,customer-0523,device-0262,198.51.100.219,card-0603,address-0128,33.64,2025-01-19T09:29:00,normal
txn-00792,customer-0032,device-0927,198.51.100.143,card-1533,address-1127,51.16,2025-01-19T09:42:00,normal
txn-01739,customer-0973,device-0993,198.51.100.131,card-0572,address-0302,82.91,2025-01-19T09:45:00,normal
txn-00665,customer-0817,device-1290,198.51.100.48,card-0382,address-1312,28.12,2025-01-19T10:25:00,normal
txn-02524,customer-0658,device-0780,198.51.100.43,card-0112,address-0761,36.46,2025-01-19T10:28:00,normal
txn-01084,customer-0593,device-1209,198.51.100.55,card-0076,address-1130,172.41,2025-01-19T10:30:00,normal
txn-01111,customer-0982,device-1228,198.51.100.145,card-1306,address-0039,39.49,2025-01-19T10:51:00,normal
txn-01462,customer-0106,device-0220,198.51.100.84,card-1139,address-1331,20.17,2025-01-19T11:07:00,normal
txn-00601,customer-0383,device-0941,198.51.100.145,card-0499,address-1428,73.12,2025-01-19T11:29:00,normal
txn-00058,customer-0171,device-0995,198.51.100.124,card-0438,address-0822,36.56,2025-01-19T11:54:00,normal
txn-00786,customer-0322,device-0248,198.51.100.138,card-0734,address-1578,90.24,2025-01-19T12:01:00,normal
txn-02054,customer-0865,device-0562,198.51.100.32,card-1393,address-1062,36.69,2025-01-19T12:25:00,normal
txn-01795,customer-0923,device-0745,198.51.100.172,card-1347,address-0185,51.35,2025-01-19T12:33:00,normal
txn-00050,customer-0827,device-0390,198.51.100.25,card-0199,address-1350,14.21,2025-01-19T12:37:00,normal
txn-02016,customer-0567,device-0135,198.51.100.124,card-0060,address-0835,39.41,2025-01-19T12:38:00,normal
txn-02009,customer-0315,device-1390,198.51.100.44,card-0121,address-1259,68.61,2025-01-19T12:51:00,normal
txn-00131,customer-0425,device-0678,198.51.100.139,card-0955,address-0852,16.31,2025-01-19T13:12:00,normal
txn-02898,customer-0796,device-1381,198.51.100.150,card-1364,address-0283,137.15,2025-01-19T13:13:00,normal
txn-00278,customer-0631,device-0573,198.51.100.9,card-1414,address-0759,30.26,2025-01-19T13:46:00,normal
txn-02881,customer-0344,device-1336,198.51.100.96,card-0964,address-0603,10.43,2025-01-19T13:47:00,normal
txn-02900,customer-0084,device-0863,198.51.100.130,card-0304,address-1180,53.88,2025-01-19T14:11:00,normal
txn-01361,customer-0034,device-0031,198.51.100.237,card-0553,address-0846,44.26,2025-01-19T14:17:00,normal
txn-02867,customer-0224,device-0120,198.51.100.149,card-0163,address-0567,25.92,2025-01-19T14:18:00,normal
txn-00545,customer-0294,device-0369,198.51.100.197,card-0278,address-1569,8.97,2025-01-19T14:35:00,normal
txn-02553,customer-0411,device-1270,198.51.100.235,card-1394,address-0265,150.83,2025-01-19T14:46:00,normal
txn-00683,customer-0507,device-1008,198.51.100.107,card-1455,address-0910,31.79,2025-01-19T14:53:00,normal
txn-01268,customer-0331,device-1313,198.51.100.83,card-0227,address-0198,24.84,2025-01-19T15:36:00,normal
txn-02749,customer-0985,device-0945,198.51.100.8,card-1145,address-0055,57.46,2025-01-19T16:06:00,normal
txn-01530,customer-0013,device-0201,198.51.100.135,card-0213,address-1404,21.59,2025-01-19T17:11:00,normal
txn-02595,customer-0632,device-0213,198.51.100.128,card-1536,address-1540,77.59,2025-01-19T17:13:00,normal
txn-00971,customer-0909,device-0903,198.51.100.12,card-0130,address-0536,48.58,2025-01-19T17:13:00,normal
txn-00210,customer-0338,device-1015,198.51.100.74,card-1357,address-0821,546.91,2025-01-19T17:37:00,normal
txn-01609,customer-0089,device-1069,198.51.100.126,card-1766,address-0444,55.15,2025-01-19T17:40:00,normal
txn-00728,customer-0942,device-1262,198.51.100.176,card-0907,address-0445,56.03,2025-01-19T17:41:00,normal
txn-02952,customer-0616,device-0481,198.51.100.8,card-0596,address-0549,74.09,2025-01-19T18:01:00,normal
txn-00568,customer-0576,device-0854,198.51.100.143,card-1086,address-0275,23.21,2025-01-19T18:45:00,normal
txn-02273,customer-0528,device-1353,198.51.100.49,card-0007,address-1307,28.81,2025-01-19T19:14:00,normal
txn-00214,customer-0474,device-0112,198.51.100.49,card-1062,address-0741,68.27,2025-01-19T19:22:00,normal
txn-00507,customer-0103,device-0677,198.51.100.184,card-0968,address-0206,30.42,2025-01-19T19:26:00,normal
txn-01464,customer-0605,device-0489,198.51.100.159,card-0500,address-1123,25.72,2025-01-19T19:35:00,normal
txn-00582,customer-0321,device-0094,198.51.100.145,card-1770,address-0454,34.13,2025-01-19T20:07:00,normal
txn-01352,customer-0327,device-0843,198.51.100.78,card-0908,address-1528,13.86,2025-01-19T20:14:00,normal
txn-00704,customer-0643,device-0769,198.51.100.116,card-0155,address-1298,17.89,2025-01-19T20:26:00,normal
txn-01778,customer-0205,device-0824,198.51.100.65,card-1280,address-1056,43.64,2025-01-19T20:32:00,normal
txn-00997,customer-0776,device-0096,198.51.100.238,card-1297,address-1377,143.81,2025-01-19T20:42:00,normal
txn-01578,customer-0776,device-0345,198.51.100.179,card-0758,address-1134,95.3,2025-01-19T21:27:00,normal
txn-00262,customer-0766,device-0360,198.51.100.52,card-0271,address-1105,43.0,2025-01-19T21:50:00,normal
txn-01912,customer-0443,device-1016,198.51.100.189,card-1186,address-1221,190.63,2025-01-19T22:02:00,normal
txn-02192,customer-0046,device-1050,198.51.100.28,card-1671,address-0670,60.37,2025-01-19T22:02:00,normal
txn-01942,customer-0450,device-0014,198.51.100.63,card-1710,address-0971,34.65,2025-01-19T22:06:00,normal
